candidate_id,layer_count,sources_per_layer_mean,radius,z_extent,angular_offset_fraction,orientation_alpha,eig_smooth_background,eig_center_weak_target,eig_eccentric_roi_target,eig_weighted,eig_weighted_minmax,eig_weighted_zscore
cand_0036,2,24.0,1.6939896951824454,0.5980185732995908,0.4202014579369607,0.9192875481858672,3.225468635559082,3.2635982036590576,3.3004143238067627,3.26221809387207,0.36093537729865854,-0.09994264934341372
cand_0212,2,24.0,1.5079663676342328,0.27437379699213105,0.6462147488571667,0.1110487243642864,3.223663568496704,3.2583959102630615,3.3034932613372803,3.260896229743958,0.3582740959471056,-0.1121158889392397
cand_0047,4,12.0,1.4494271877584535,0.39870317748389844,0.1084007990290871,0.7168968733719601,3.2250051498413086,3.2589728832244873,3.299821138381958,3.2603598594665533,0.3571942329063989,-0.11705540107219342
cand_0073,4,12.0,1.4231082658690124,0.3566324836994113,0.0941968510256906,0.45768337228722006,3.2238330841064453,3.257265329360962,3.300244092941284,3.259532141685486,0.3555278060412952,-0.1246779748695827
cand_0131,1,48.0,1.3856323697953772,0.0,0.848010228521833,0.9258048543413379,3.2253663539886475,3.25235915184021,3.2987794876098633,3.2579982817173008,0.35243971790696077,-0.1388035150836393
cand_0081,4,12.0,1.4176436035478763,0.21169931665293265,0.4217351485781384,0.4687976706988526,3.2213499546051025,3.2514138221740723,3.2978529930114746,3.255984199047089,0.34838480746894435,-0.15735149621790936
cand_0126,1,48.0,1.381622825147689,0.0,0.5692753370084347,0.7506271934192977,3.2228009700775146,3.249652862548828,3.297424077987671,3.255780345201492,0.3479743927930396,-0.15922881602121255
cand_0166,3,16.0,1.5147541786558745,0.3995705922338434,0.76835751174144,0.19630817039550033,3.2176177501678467,3.251356840133667,3.297872543334961,3.2546657621860504,0.34573042616237787,-0.16949317361126706
cand_0176,4,12.0,1.5197051367819996,0.46888137906505045,0.2009580561017623,0.6580951817285763,3.2185850143432617,3.251598358154297,3.2939441204071045,3.2538060605525976,0.3439996068774372,-0.17741029137123776
cand_0187,1,48.0,1.3895677966177964,0.0,0.6202309493965128,0.8589645690030755,3.2202632427215576,3.247204542160034,3.294154644012451,3.2530338704586033,0.34244497274122226,-0.18452150259772107
cand_0026,3,16.0,1.4956025669748927,0.3933024363001749,0.6393631145842295,0.44212242501472765,3.2170684337615967,3.250633716583252,3.2936460971832275,3.252864891290665,0.3421047705231038,-0.18607765640677654
cand_0239,2,24.0,1.498704585919351,0.21445449089495883,0.4440209170338945,0.27999498634228026,3.2163822650909424,3.2489349842071533,3.2959322929382324,3.25281565785408,0.3420056498768363,-0.18653105430670297
cand_0204,2,24.0,1.6086040567268767,0.4308448546630014,0.26536112218300306,0.9940633610120909,3.215752601623535,3.2536532878875732,3.2911057472229004,3.252560096979141,0.34149113452219604,-0.18888455168649437
cand_0006,3,16.0,1.6330071113321674,0.49676224755908127,0.5290085458926097,0.4250457173910717,3.2155585289001465,3.24987530708313,3.2930119037628174,3.2518838286399845,0.340129617645107,-0.19511240547913938
cand_0066,3,16.0,1.5788594136636487,0.39502036562047704,0.941176791202999,0.8448866053009829,3.2153561115264893,3.251385450363159,3.2908425331115723,3.251598733663559,0.33955564190278414,-0.19773788670810136
cand_0186,4,12.0,1.5604800201491864,0.49804822639668633,0.1747449399936281,0.05556646399019834,3.2150516510009766,3.2485344409942627,3.293731689453125,3.251504570245743,0.3393660646667409,-0.19860505135979137
cand_0161,4,12.0,1.5287157685099642,0.4556126665816942,0.7471246440434848,0.7564703959324537,3.2136731147766113,3.2476418018341064,3.28905987739563,3.2492136359214783,0.33475377459460964,-0.21970259976471268
cand_0205,1,48.0,1.3750811261840012,0.0,0.5006703632923099,0.3645648980185325,3.2152023315429688,3.2418482303619385,3.293102264404297,3.2491797268390656,0.33468550614949955,-0.22001487345147436
cand_0147,3,16.0,1.5822558784541,0.5640784455723117,0.6320214636255767,0.4293981008552153,3.212942600250244,3.2462077140808105,3.289254903793335,3.2485552608966826,0.33342828195239727,-0.2257656714150438
cand_0137,3,16.0,1.5959797139496052,0.5098038271094415,0.5577739265465539,0.031866399370455024,3.2112367153167725,3.24493145942688,3.2906196117401123,3.2479869484901425,0.332284110492399,-0.23099934327508115
cand_0148,3,16.0,1.469550154334907,0.23365251349859023,0.17023810243513232,0.07113594707154174,3.2112643718719482,3.2432703971862793,3.291023015975952,3.247587889432907,0.3314806932541193,-0.23467433634986
cand_0194,3,16.0,1.58964113479149,0.49335339776005505,0.13931096746452898,0.15425787858198062,3.210461139678955,3.2450597286224365,3.288694381713867,3.247131484746933,0.3305618232630866,-0.23887743368555817
cand_0018,3,16.0,1.521717163789183,0.4281934025534325,0.3086290471992952,0.5072143409545327,3.2088468074798584,3.2428863048553467,3.2860352993011475,3.244995903968811,0.3262623032302167,-0.25854430862030964
cand_0078,4,12.0,1.4828707514481776,0.416833276606023,0.7023963060673355,0.06954654580486633,3.2077877521514893,3.240931749343872,3.2886056900024414,3.2448253810405734,0.32591899299183413,-0.26011467914317543
cand_0060,4,12.0,1.480979299161375,0.34954112840525164,0.2918510369689654,0.408784507051219,3.208786964416504,3.2419044971466064,3.2851369380950928,3.2443639039993286,0.3249899109342186,-0.2643644885385395
cand_0020,2,24.0,1.5622188057505646,0.33064882203557633,0.3564713939924682,0.5197166993619164,3.2066650390625,3.2431411743164062,3.282963275909424,3.2433167099952698,0.32288161718814334,-0.27400825089173025
cand_0130,2,24.0,1.4608387932455502,0.16029128394934627,0.7241922439801366,0.19572072055950673,3.2071971893310547,3.2373433113098145,3.2881414890289307,3.2433015763759614,0.32285114898949085,-0.274147618599708
cand_0184,4,12.0,1.433808950630072,0.4828214733374131,0.9719804408071355,0.08699685760928791,3.2049684524536133,3.2397470474243164,3.2851877212524414,3.2423427581787108,0.32092078040348715,-0.28297751525530446
cand_0224,4,12.0,1.4136094264251169,0.25762635974912507,0.07373057106603165,0.2559064332992523,3.2048046588897705,3.236351251602173,3.282247304916382,3.24022616147995,0.3166594806198133,-0.30246956303372996
cand_0107,4,12.0,1.512694745484919,0.3552886809786467,0.8451000481745065,0.16348997409122484,3.20361065864563,3.2361183166503906,3.283287525177002,3.240070629119873,0.3163463505782047,-0.3039018832275073
cand_0088,3,16.0,1.5765359917657145,0.3600137504436285,0.5162333035111423,0.40302164469879925,3.203242540359497,3.23759388923645,3.280371904373169,3.2394737720489504,0.3151447107435137,-0.30939842706607823
cand_0108,4,12.0,1.4209546467597274,0.30894468155226984,0.9987116872981543,0.598701565507067,3.203022003173828,3.236085891723633,3.2779436111450195,3.238117289543152,0.3124137329375384,-0.32189047235231616
cand_0019,2,24.0,1.5850996999660636,0.33188226237183027,0.7854501565724356,0.7741785880976345,3.2022104263305664,3.2389655113220215,3.2759292125701904,3.238114434480667,0.3124079849000605,-0.321916765039252
cand_0027,1,48.0,1.4033332800704914,0.0,0.03340897241822068,0.6495016412891789,3.2007827758789062,3.2275917530059814,3.2761428356170654,3.2339877128601078,0.3040997427303226,-0.35992034646943233
cand_0132,3,16.0,1.6066372916205407,0.5746800789437421,0.27978395546286905,0.8754029209096728,3.197114944458008,3.231492757797241,3.271965265274048,3.232614088058472,0.3013342526993274,-0.37257025765884016
cand_0057,4,12.0,1.5116854790118168,0.37202542635567815,0.1228916783452764,0.05872108148949072,3.1908152103424072,3.223860263824463,3.269200563430786,3.227030092477798,0.29009211140056457,-0.4239940875820125
cand_0092,2,24.0,1.61948614929038,0.2640254871090658,0.06267368701237275,0.09319390621262971,3.1888978481292725,3.2228450775146484,3.2684028148651123,3.2257698118686675,0.287554814857392,-0.43560019556742957
cand_0196,4,12.0,1.501590988201421,0.23651820993293005,0.7979684670487492,0.8008528760977475,3.1916730403900146,3.2216804027557373,3.265580892562866,3.225445485115051,0.28690185460009054,-0.43858696795586716
cand_0084,1,48.0,1.4054209591508335,0.0,0.7633247818918746,0.21916410271845393,3.1885716915130615,3.215219497680664,3.2674973011016846,3.222883051633835,0.28174296096410495,-0.4621847917047871
cand_0001,2,24.0,1.5862741995146048,0.24072296577897093,0.30206214574395135,0.08147998585323867,3.1859488487243652,3.219017744064331,3.2659666538238525,3.2227020263671875,0.28137850658786223,-0.4638518797941997
cand_0162,1,48.0,1.406955910497114,0.0,0.26150780829597614,0.2599624684936778,3.187436103820801,3.214092254638672,3.26596999168396,3.221622866392136,0.27920585642218354,-0.4737900214376168
cand_0010,4,12.0,1.5949393511964574,0.5407378331751695,0.8675802478472107,0.4911163208481032,3.1838791370391846,3.2176144123077393,3.2600879669189453,3.2196109712123873,0.2751553500128817,-0.4923178576530872
cand_0144,4,12.0,1.5003052122785991,0.4019454511411834,0.9235844972663817,0.1400429566086058,3.1818079948425293,3.2155776023864746,3.2617480754852295,3.2187636435031894,0.27344944289036766,-0.5001210221394246
cand_0025,1,48.0,1.438377848417414,0.0,0.03990965704803765,0.8626180768430558,3.1856956481933594,3.212678909301758,3.259666681289673,3.218505793809891,0.2729303195056832,-0.5024955975813906
cand_0168,1,48.0,1.4298854117218474,0.0,0.33023986693505225,0.6430974230490183,3.18037486076355,3.207206964492798,3.255755662918091,3.213594055175781,0.26304161903135465,-0.5477285152115063
cand_0133,4,12.0,1.5529202570104998,0.3757783928695191,0.5800657991074015,0.5160187879424856,3.1720852851867676,3.20524001121521,3.2482669353485107,3.207619607448578,0.251013388607293,-0.6027480759131442
cand_0003,3,16.0,1.6289969195631122,0.42546232047035204,0.35125195645306806,0.028901424451980986,3.1703860759735107,3.204577922821045,3.2496371269226074,3.207255017757416,0.25027936782147786,-0.6061056355671921
cand_0062,1,48.0,1.4258567069060737,0.0,0.8576709506070502,0.2533767773082057,3.1709823608398438,3.1976747512817383,3.2493736743927,3.2051345646381373,0.2460103039871802,-0.6256331976847618
cand_0183,1,48.0,1.441167507067163,0.0,0.458428786053363,0.6162405968606951,3.171247720718384,3.1980772018432617,3.2468008995056152,3.2045220851898195,0.24477721194742155,-0.6312736102758351
cand_0208,2,24.0,1.6396761653415401,0.25274168722502355,0.1905975496711347,0.4942629518987704,3.168288469314575,3.201639175415039,3.245311737060547,3.2041600108146673,0.24404825519462423,-0.634608006017803
cand_0111,4,12.0,1.673708188018207,0.4810414650277557,0.23554772018223943,0.17081010654019704,3.167698383331299,3.2008707523345947,3.244420289993286,3.203414022922516,0.24254637340235385,-0.6414779173450089
cand_0063,4,12.0,1.5369516664804508,0.20564792935797893,0.21775595538027398,0.9098574841874122,3.1693837642669678,3.199376344680786,3.243471384048462,3.2032098293304445,0.24213527472199084,-0.6433583659231598
cand_0157,1,48.0,1.4570055031232223,0.0,0.9634454977953502,0.7805364279662679,3.169208288192749,3.1961398124694824,3.243725061416626,3.2021789848804474,0.24005989719052898,-0.6528515628478427
cand_0030,3,16.0,1.6216516900258817,0.4367928656006468,0.7907192449619896,0.5869682370061129,3.1647393703460693,3.1988003253936768,3.2419633865356445,3.2009069859981536,0.23749900849353447,-0.6645655861203407
cand_0160,3,16.0,1.570576972916485,0.2393715707608024,0.8119344608543122,0.33424002710287964,3.163667678833008,3.1949870586395264,3.2412543296813965,3.1990621387958527,0.2337848162770014,-0.6815550531417155
cand_0087,2,24.0,1.600039409882914,0.16960990408879534,0.061405136093235405,0.5475922544692897,3.161757469177246,3.19150447845459,3.2395401000976562,3.1967046022415158,0.22903843733060997,-0.7032659511996342
cand_0051,3,16.0,1.623358590163658,0.44070985326895407,0.754178269411664,0.9517396062835134,3.1606993675231934,3.194972038269043,3.2358438968658447,3.1962599575519564,0.2281432434939472,-0.7073607490127415
cand_0223,4,12.0,1.546175177457044,0.3236544985771617,0.31738866766287005,0.3730940953632697,3.1611576080322266,3.1937386989593506,3.235950469970703,3.196054142713547,0.2277288807923024,-0.709256127884935
cand_0233,3,16.0,1.6532524294311006,0.32760326379202437,0.906581057265858,0.9467060767234557,3.158087730407715,3.1925160884857178,3.2314770221710205,3.1931284666061406,0.22183867838818327,-0.7361991059700632
cand_0100,1,48.0,1.4669807085579318,0.0,0.6233051866777121,0.7320476682617792,3.159961462020874,3.1868724822998047,3.2347702980041504,3.1930204153060915,0.22162114096983876,-0.7371941661552706
cand_0032,3,16.0,1.580067970112521,0.26511429819952487,0.827937012932365,0.009650144370743798,3.1567397117614746,3.1887600421905518,3.236088275909424,3.192934602499008,0.2214483758434098,-0.7379844288144951
cand_0222,3,16.0,1.6747636885092245,0.4626374889663395,0.833433876542101,0.5939564970462995,3.1556406021118164,3.189990758895874,3.2324347496032715,3.1917625010013584,0.21908860845772715,-0.7487784824982846
cand_0013,4,12.0,1.5913481762253006,0.5103743537917347,0.04996683512121701,0.9990430462558914,3.155816078186035,3.1906754970550537,3.23004150390625,3.191268652677536,0.2180943539751872,-0.7533264037573878
cand_0089,3,16.0,1.6314044105936496,0.41843548752099924,0.4108192207412694,0.7248922675761005,3.154989004135132,3.18967342376709,3.2318766117095947,3.191249912977219,0.21805662572920012,-0.7534989803914454
cand_0170,3,16.0,1.6963900033250765,0.5511681497171607,0.6807157589444611,0.5693369437436193,3.153562068939209,3.187270164489746,3.227931499481201,3.188687264919281,0.21289730009039587,-0.7770987802087033
cand_0095,2,24.0,1.6833024117203927,0.24261765820838205,0.27428704709813506,0.4833868639298037,3.151834011077881,3.1845510005950928,3.2291781902313232,3.1876038908958435,0.21071616586940076,-0.7870757296384713
cand_0114,1,48.0,1.4469634543572463,0.0,0.8128193097492756,0.14444367337325342,3.1516549587249756,3.178354263305664,3.2305448055267334,3.1859714329242705,0.20742957244081142,-0.8021092732496863
cand_0042,1,48.0,1.4629848142959079,0.0,0.42804866538642583,0.5001117225621753,3.1517374515533447,3.1785454750061035,3.227888822555542,3.1851992547512054,0.20587496230475333,-0.8092203746945942
cand_0171,4,12.0,1.6359075096142464,0.5623973331414129,0.0756382207194956,0.6877074632810732,3.1483309268951416,3.183396577835083,3.2231900691986084,3.1840564846992496,0.20357424730409243,-0.8197443108159714
cand_0072,2,24.0,1.6894539662228791,0.26224254503607725,0.4336519665819902,0.6731775500791638,3.1450355052948,3.17874813079834,3.219531774520874,3.1802033960819243,0.19581690472621774,-0.8552279660004432
cand_0014,1,48.0,1.4683661461154034,0.0,0.6836373437419969,0.34830444367782254,3.142953395843506,3.1697256565093994,3.220109224319458,3.176730024814606,0.18882403913273496,-0.8872147487136646
cand_0016,2,24.0,1.6877066809299721,0.23501927334347533,0.5788815811795551,0.8224511578039102,3.1410346031188965,3.1737868785858154,3.2166998386383057,3.1762702941894534,0.18789847309804442,-0.8914484751084599
cand_0103,3,16.0,1.6916344148827498,0.4658993419397637,0.5996752677281095,0.7492250237916771,3.140455722808838,3.1744768619537354,3.2161753177642822,3.1761214613914492,0.1875988311443789,-0.892819098057741
cand_0004,2,24.0,1.6610350819673831,0.20316175813873605,0.7622012938192699,0.11788795848399299,3.138531446456909,3.1697323322296143,3.22013521194458,3.175192958116531,0.1857294949563057,-0.9013698201710884
cand_0219,1,48.0,1.4913827824993906,0.0,0.4871568691721179,0.6510973553694281,3.1405670642852783,3.1674675941467285,3.215787649154663,3.1737564265727993,0.18283735609956034,-0.9145990487256019
cand_0011,1,48.0,1.4931027598458555,0.0,0.5652991592523102,0.659049873227192,3.1399078369140625,3.1668124198913574,3.2150962352752686,3.1730880558490755,0.18149173932614004,-0.9207541722255839
cand_0082,1,48.0,1.5166181595768804,0.0,0.15502211925174653,0.9400569322074143,3.1397171020507812,3.166800022125244,3.2132985591888428,3.1724330246448513,0.18017297872781987,-0.9267864501444586
cand_0077,1,48.0,1.5226650221707976,0.0,0.6128184530868982,0.980664318025326,3.1380321979522705,3.165154457092285,3.2114040851593018,3.1706927955150603,0.1766694118845646,-0.9428124740738902
cand_0071,3,16.0,1.6137924948833104,0.2591950568669522,0.7138134106377728,0.7885115053801676,3.136115789413452,3.167886257171631,3.2102150917053223,3.170523464679718,0.17632850166183012,-0.944371866439373
cand_0099,4,12.0,1.6262816623942278,0.31480228024427404,0.25632977273416646,0.3248435120308212,3.1348419189453125,3.167008399963379,3.2095351219177246,3.1695713162422177,0.17441156116337736,-0.9531403403044117
cand_0090,1,48.0,1.4776355678252218,0.0,0.11384627486167223,0.302598194521931,3.135467767715454,3.162234306335449,3.212887763977051,3.1693283915519714,0.17392248597460783,-0.9553774692159381
cand_0230,4,12.0,1.6509672173539216,0.44555099118590147,0.8754469495637022,0.5754834944594497,3.131687641143799,3.16499924659729,3.2075695991516113,3.167175549268723,0.16958821371515326,-0.9752033078695979
cand_0079,4,12.0,1.6599286826549864,0.3621869881963646,0.14766777045666848,0.4715423891379401,3.1312801837921143,3.1637799739837646,3.2060189247131348,3.166132706403732,0.1674886800261927,-0.9848069999483443
cand_0096,1,48.0,1.5267456366050562,0.0,0.4929025739074962,0.9005629751418266,3.1321189403533936,3.159184217453003,3.20592999458313,3.1649037480354307,0.1650144438941731,-0.9961246568485244
cand_0041,1,48.0,1.4961381018815534,0.0,0.4475990450688871,0.15926143116588895,3.12037992477417,3.1471471786499023,3.198469877243042,3.1544585168361663,0.1439852787840168,-1.0923163147642623
cand_0136,3,16.0,1.6560297912690312,0.2723926083150977,0.6525922263385511,0.3899779914942502,3.1165263652801514,3.147996664047241,3.1913702487945557,3.1510784745216367,0.13718031041562265,-1.1234436175359659
cand_0009,3,16.0,1.699324565532876,0.30608797906743895,0.7797448900751895,0.5552365782187313,3.1152780055999756,3.1480700969696045,3.1896464824676514,3.1501051902771,0.13522081763973065,-1.1324067341314
cand_0141,4,12.0,1.5666184638271545,0.22764234176933462,0.02857825206746735,0.8932857869566881,3.1158924102783203,3.1469945907592773,3.1897213459014893,3.1499950230121616,0.13499902019361165,-1.1334212805459583
cand_0142,1,48.0,1.5050781469456882,0.0,0.08504320091438061,0.06269589345090738,3.1141016483306885,3.1408658027648926,3.1925885677337646,3.1483082473278046,0.13160307005201602,-1.148955043898337
cand_0158,3,16.0,1.6944969227571867,0.2533952467334342,0.12020289694229508,0.2983006709883484,3.109254837036133,3.141205072402954,3.1870551109313965,3.144923752546311,0.12478913762517767,-1.18012335008786
cand_0129,4,12.0,1.5887058659750501,0.20217629558913117,0.645456142702411,0.6024031968227871,3.108816146850586,3.138657808303833,3.1841721534729004,3.1430053889751433,0.12092693644362454,-1.1977898400750584
cand_0156,1,48.0,1.5325577993402921,0.0,0.17932578657888415,0.3847751506797515,3.1065287590026855,3.1333749294281006,3.18298077583313,3.14010066986084,0.11507892631459922,-1.2245398221533907
cand_0174,1,48.0,1.5589283424416593,0.0,0.5249986071127128,0.7094607520678476,3.1055376529693604,3.132521152496338,3.1802947521209717,3.1386033475399016,0.11206439865987819,-1.2383288818436593
cand_0210,1,48.0,1.5390095796690415,0.0,0.8644008147204167,0.37552233542199764,3.1027331352233887,3.1295814514160156,3.17917799949646,3.136303418874741,0.10743400046968306,-1.2595092604460312
cand_0104,1,48.0,1.549282953458296,0.0,0.37414335950433697,0.5104038063314336,3.102928638458252,3.1298253536224365,3.178522825241089,3.1362381815910334,0.10730265961333889,-1.2601100401088299
cand_0193,1,48.0,1.5429577932078828,0.0,0.8406654440285221,0.42029281254203915,3.102372169494629,3.12923264503479,3.178511619567871,3.1358471453189853,0.106515394480372,-1.2637111501844156
cand_0049,4,12.0,1.6640659502834452,0.2444179393253607,0.7312816576442965,0.12555054497614201,3.100131034851074,3.1303389072418213,3.1768932342529297,3.13489630818367,0.10460109399913216,-1.272467548076333
cand_0198,1,48.0,1.5685727818662856,0.0,0.9007620652439008,0.7378536215586119,3.101699113845825,3.1286962032318115,3.176292657852173,3.134716069698334,0.10423822363321755,-1.274127390581871
cand_0145,4,12.0,1.575144133817775,0.22600348408914617,0.01100216525299666,0.1476632954080156,3.098184585571289,3.1291799545288086,3.1756503582000732,3.133434456586838,0.10165797881002149,-1.2859299526936623
cand_0033,4,12.0,1.6587360797041821,0.38707879515160853,0.9176008850818864,0.44947262213663364,3.0953164100646973,3.128678560256958,3.171220064163208,3.130827796459198,0.0964100445934904,-1.3099350660814995
cand_0195,1,48.0,1.5708200961363414,0.0,0.38527223906155456,0.5710645696305855,3.094949722290039,3.1218783855438232,3.1701853275299072,3.1281531095504764,0.09102515348400071,-1.3345666480204021
cand_0039,4,12.0,1.6828939094238229,0.3395418692915928,0.8885937098873032,0.3133366024173319,3.0893962383270264,3.1214656829833984,3.1657462120056152,3.1246325492858884,0.08393728327108567,-1.3669880010936437
cand_0153,1,48.0,1.6131191193759578,0.0,0.5458222111156364,0.9752475036303677,3.089580774307251,3.1167404651641846,3.16304874420166,3.1222847640514377,0.07921053645269767,-1.3886090978241596
cand_0065,1,48.0,1.5970111000631841,0.0,0.6262124018726989,0.760726289022075,3.0888400077819824,3.1158618927001953,3.16325306892395,3.1218063652515413,0.07824738617295748,-1.3930147421635761
cand_0068,1,48.0,1.6157960476859246,0.0,0.45703371268449755,0.94303984577512,3.087116241455078,3.114253520965576,3.160734176635742,3.1198616862297057,0.0743322046459734,-1.4109235749750026
cand_0188,1,48.0,1.5644375514866995,0.0,0.3632475409490308,0.007911806654982787,3.0834124088287354,3.1102304458618164,3.1615724563598633,3.1175302863121033,0.06963844604266749,-1.4323937769322928
cand_0070,4,12.0,1.6443383515220902,0.16806028162423478,0.6619449575523902,0.5648087170490111,3.075899839401245,3.104469060897827,3.151855945587158,3.1098705708980563,0.05421730149680558,-1.502933213617217
cand_0015,1,48.0,1.6006621918316695,0.0,0.8516209408699379,0.4385495939401592,3.0749974250793457,3.101912021636963,3.1506776809692383,3.1083407521247866,0.051137349415517834,-1.5170215378777467
cand_0146,1,48.0,1.606109246542995,0.0,0.35963010595322803,0.2240965954153355,3.067166805267334,3.0940468311309814,3.1439337730407715,3.100852078199387,0.036060559114845785,-1.585985828541342
cand_0093,1,48.0,1.6468040614310466,0.0,0.5074946333061132,0.7870989583462006,3.067355155944824,3.0944197177886963,3.1415345668792725,3.1002594470977787,0.03486742733562623,-1.591443454811995
cand_0199,1,48.0,1.617724689648758,0.0,0.1258686233682321,0.29436152472163263,3.0632855892181396,3.090182065963745,3.139594316482544,3.096827280521393,0.02795751828301885,-1.623050777515275
cand_0127,1,48.0,1.6678391864445863,0.0,0.5477411406324506,0.9625684899499019,3.063572406768799,3.0907442569732666,3.137068271636963,3.096289414167404,0.026874643222672738,-1.6280040672357494
cand_0134,1,48.0,1.669917798553327,0.0,0.39279001848469525,0.9700466560510079,3.062885284423828,3.0900614261627197,3.136359930038452,3.0955967903137207,0.0254801981308911,-1.6343825413476938
cand_0064,1,48.0,1.6283086175415102,0.0,0.7404397063159894,0.3428486983173743,3.060032844543457,3.0869429111480713,3.136021852493286,3.093475043773651,0.021208530279616708,-1.6539220147660176
cand_0101,1,48.0,1.665036943441597,0.0,0.5595709921020144,0.8161009089868525,3.0602738857269287,3.0873653888702393,3.134308099746704,3.0931397438049313,0.020533477878274337,-1.6570098410931675
cand_0221,1,48.0,1.676224684116641,0.0,0.6997935373932399,0.9597216392570597,3.059608221054077,3.0867843627929688,3.1331119537353516,3.0923291802406307,0.018901587238347364,-1.6644744392058115
cand_0067,1,48.0,1.6372937128490017,0.0,0.10014506386745138,0.4237152382517178,3.0583760738372803,3.0853111743927,3.133930206298828,3.0916850745677946,0.017604822783443476,-1.6704061023122636
cand_0050,1,48.0,1.6409138499204687,0.0,0.49781349958313575,0.3802738787691747,3.055711269378662,3.0826375484466553,3.131453275680542,3.089078462123871,0.012356984567538844,-1.694410776573803
cand_0214,1,48.0,1.68615053761481,0.0,0.4519246284850872,0.9866851630810126,3.0559256076812744,3.0831243991851807,3.129305124282837,3.088613557815552,0.011421002464935893,-1.6986921481716395
cand_0034,1,48.0,1.6481509068641644,0.0,0.6887231098809531,0.4606083904736661,3.054912805557251,3.081861734390259,3.1302666664123535,3.088161212205887,0.01051030452718516,-1.7028578648814474
cand_0046,1,48.0,1.643479692293666,0.0,0.725460472555906,0.19092224866454827,3.052126169204712,3.079017162322998,3.128774642944336,3.085776495933533,0.005709205224017882,-1.7248190649276969
cand_0056,1,48.0,1.6778749869116336,0.0,0.8930571849793009,0.6869158937663974,3.049962043762207,3.076995611190796,3.124401330947876,3.082940721511841,0.0,-1.7509341252737796
